-1.600000000000000089e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.597496699669967102e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.594993399339934115e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.592490099009901128e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.589986798679868141e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.587483498349835154e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.584980198019802167e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.582476897689768958e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.579973597359735971e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.577470297029702984e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.574966996699669997e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.572463696369637010e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.569960396039604023e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.567457095709571036e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.564953795379538048e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.562450495049505061e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.559947194719472074e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.557443894389439087e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.554940594059406100e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.552437293729373113e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.549933993399339904e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.547430693069306917e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.544927392739273930e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.542424092409240943e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.539920792079207956e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.537417491749174969e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.534914191419141982e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.532410891089108995e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.529907590759076008e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.527404290429043021e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.524900990099010034e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.522397689768977047e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.519894389438944060e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.517391089108911073e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.514887788778878086e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.512384488448844877e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.509881188118811890e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.507377887788778903e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.504874587458745916e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.502371287128712929e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.499867986798679942e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.497364686468646955e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.494861386138613968e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.492358085808580981e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.489854785478547994e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.487351485148515007e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.484848184818482020e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.482344884488449033e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.479841584158415824e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.477338283828382837e+00,-4.470000000000000084e-01,0.000000000000000000e+00
-1.474834983498349850e+00,-4.470000000000000084e-01,0.000000000000000000e+00
