-1.209999999999999964e-01,3.049999999999999933e-01,8.999999999999999320e-03
-1.209999999999999964e-01,3.049999999999999933e-01,1.000000000000000021e-03
-1.189999999999999947e-01,3.049999999999999933e-01,1.700000000000000122e-02
-1.170000000000000068e-01,3.049999999999999933e-01,2.199999999999999872e-02
-1.150000000000000050e-01,3.049999999999999933e-01,2.599999999999999881e-02
-1.120000000000000023e-01,3.049999999999999933e-01,3.200000000000000067e-02
-1.089999999999999997e-01,3.049999999999999933e-01,3.899999999999999994e-02
-1.059999999999999970e-01,3.049999999999999933e-01,4.299999999999999656e-02
-1.019999999999999934e-01,3.049999999999999933e-01,4.499999999999999833e-02
-9.600000000000000200e-02,3.049999999999999933e-01,4.599999999999999922e-02
-8.799999999999999489e-02,3.049999999999999933e-01,4.700000000000000011e-02
-8.000000000000000167e-02,3.049999999999999933e-01,4.800000000000000100e-02
-7.199999999999999456e-02,3.049999999999999933e-01,4.700000000000000011e-02
-6.500000000000000222e-02,3.049999999999999933e-01,4.599999999999999922e-02
-5.600000000000000117e-02,3.049999999999999933e-01,4.499999999999999833e-02
-5.299999999999999850e-02,3.049999999999999933e-01,4.399999999999999745e-02
-4.900000000000000189e-02,3.049999999999999933e-01,4.100000000000000172e-02
-4.599999999999999922e-02,3.049999999999999933e-01,3.200000000000000067e-02
-4.399999999999999745e-02,3.049999999999999933e-01,2.500000000000000139e-02
-4.299999999999999656e-02,3.049999999999999933e-01,2.299999999999999961e-02
1.400000000000000029e-02,3.049999999999999933e-01,1.700000000000000122e-02
1.499999999999999944e-02,3.049999999999999933e-01,2.500000000000000139e-02
1.600000000000000033e-02,3.049999999999999933e-01,3.200000000000000067e-02
1.899999999999999953e-02,3.049999999999999933e-01,3.899999999999999994e-02
2.100000000000000130e-02,3.049999999999999933e-01,4.299999999999999656e-02
2.500000000000000139e-02,3.049999999999999933e-01,5.000000000000000278e-02
2.800000000000000058e-02,3.049999999999999933e-01,5.299999999999999850e-02
3.200000000000000067e-02,3.049999999999999933e-01,5.399999999999999939e-02
4.000000000000000083e-02,3.049999999999999933e-01,5.600000000000000117e-02
4.800000000000000100e-02,3.049999999999999933e-01,5.700000000000000205e-02
5.600000000000000117e-02,3.049999999999999933e-01,5.700000000000000205e-02
6.400000000000000133e-02,3.049999999999999933e-01,5.700000000000000205e-02
7.199999999999999456e-02,3.049999999999999933e-01,5.700000000000000205e-02
7.900000000000000078e-02,3.049999999999999933e-01,5.600000000000000117e-02
8.300000000000000433e-02,3.049999999999999933e-01,5.099999999999999672e-02
8.599999999999999312e-02,3.049999999999999933e-01,4.700000000000000011e-02
8.899999999999999578e-02,3.049999999999999933e-01,4.100000000000000172e-02
9.199999999999999845e-02,3.049999999999999933e-01,3.599999999999999728e-02
9.299999999999999933e-02,3.049999999999999933e-01,3.200000000000000067e-02
9.400000000000000022e-02,3.049999999999999933e-01,2.500000000000000139e-02
1.400000000000000029e-02,3.049999999999999933e-01,8.999999999999999320e-03
1.600000000000000033e-02,3.049999999999999933e-01,1.000000000000000021e-03
1.899999999999999953e-02,3.049999999999999933e-01,-6.000000000000000125e-03
2.100000000000000130e-02,3.049999999999999933e-01,-1.000000000000000021e-02
8.899999999999999578e-02,3.049999999999999933e-01,-7.000000000000000146e-03
9.099999999999999756e-02,3.049999999999999933e-01,-2.000000000000000042e-03
9.299999999999999933e-02,3.049999999999999933e-01,2.000000000000000042e-03
9.400000000000000022e-02,3.049999999999999933e-01,1.600000000000000033e-02
9.400000000000000022e-02,3.049999999999999933e-01,8.999999999999999320e-03
1.300000000000000044e-01,3.049999999999999933e-01,1.600000000000000033e-02
1.310000000000000053e-01,3.049999999999999933e-01,2.400000000000000050e-02
1.320000000000000062e-01,3.049999999999999933e-01,2.999999999999999889e-02
1.340000000000000080e-01,3.049999999999999933e-01,3.300000000000000155e-02
1.380000000000000115e-01,3.049999999999999933e-01,3.799999999999999906e-02
1.439999999999999891e-01,3.049999999999999933e-01,4.200000000000000261e-02
1.509999999999999953e-01,3.049999999999999933e-01,4.399999999999999745e-02
1.539999999999999980e-01,3.049999999999999933e-01,4.499999999999999833e-02
1.600000000000000033e-01,3.049999999999999933e-01,4.599999999999999922e-02
1.680000000000000104e-01,3.049999999999999933e-01,4.599999999999999922e-02
1.759999999999999898e-01,3.049999999999999933e-01,4.499999999999999833e-02
1.809999999999999942e-01,3.049999999999999933e-01,4.499999999999999833e-02
1.849999999999999978e-01,3.049999999999999933e-01,4.399999999999999745e-02
1.920000000000000040e-01,3.049999999999999933e-01,4.299999999999999656e-02
1.970000000000000084e-01,3.049999999999999933e-01,3.899999999999999994e-02
2.000000000000000111e-01,3.049999999999999933e-01,3.300000000000000155e-02
2.020000000000000129e-01,3.049999999999999933e-01,2.500000000000000139e-02
2.030000000000000138e-01,3.049999999999999933e-01,1.700000000000000122e-02
