-1.6000,-0.2710,0.3000
-1.5975,-0.2710,0.3000
-1.5950,-0.2710,0.3000
-1.5925,-0.2710,0.3000
-1.5900,-0.2710,0.3000
-1.5875,-0.2710,0.3000
-1.5851,-0.2710,0.3000
-1.5826,-0.2710,0.3000
-1.5801,-0.2710,0.3000
-1.5776,-0.2710,0.3000
-1.5751,-0.2710,0.3000
-1.5726,-0.2710,0.3000
-1.5701,-0.2710,0.3000
-1.5676,-0.2710,0.3000
-1.5651,-0.2710,0.3000
-1.5626,-0.2710,0.3000
-1.5602,-0.2710,0.3000
-1.5577,-0.2710,0.3000
-1.5552,-0.2710,0.3000
-1.5527,-0.2710,0.3000
-1.5501,-0.2710,0.3000
-1.5476,-0.2710,0.3000
-1.5451,-0.2710,0.3000
-1.5426,-0.2710,0.3000
-1.5401,-0.2710,0.3000
-1.5376,-0.2710,0.3000
-1.5352,-0.2710,0.3000
-1.5327,-0.2710,0.3000
-1.5302,-0.2710,0.3000
-1.5277,-0.2710,0.3000
-1.5252,-0.2710,0.3000
-1.5227,-0.2710,0.3000
-1.5202,-0.2710,0.3000
-1.5177,-0.2710,0.3000
-1.5152,-0.2710,0.3000
-1.5127,-0.2710,0.3000
-1.5103,-0.2710,0.3000
-1.5078,-0.2710,0.3000
-1.5053,-0.2710,0.3000
-1.5028,-0.2710,0.3000
-1.5003,-0.2710,0.3000
-1.4978,-0.2710,0.3000
-1.4953,-0.2710,0.3000
-1.4928,-0.2710,0.3000
-1.4903,-0.2710,0.3000
-1.4878,-0.2710,0.3000
-1.4853,-0.2710,0.3000
-1.4829,-0.2710,0.3000
-1.4804,-0.2710,0.3000
-1.4779,-0.2710,0.3000
-1.4754,-0.2710,0.3000
-1.4729,-0.2710,0.3000
-1.4704,-0.2710,0.3000
-1.4679,-0.2710,0.3000
-1.4654,-0.2710,0.3000
-1.4629,-0.2710,0.3000
-1.4604,-0.2710,0.3000
-1.4580,-0.2710,0.3000
-1.4554,-0.2710,0.3000
-1.4529,-0.2710,0.3000
-1.4504,-0.2710,0.3000
-1.4479,-0.2710,0.3000
-1.4454,-0.2710,0.3000
-1.4429,-0.2710,0.3000
-1.4404,-0.2710,0.3000
-1.4379,-0.2710,0.3000
-1.4354,-0.2710,0.3000
-1.4330,-0.2710,0.3000
-1.4305,-0.2710,0.3000
-1.4280,-0.2710,0.3000
-1.4255,-0.2710,0.3000
-1.4230,-0.2710,0.3000
-1.4205,-0.2710,0.3000
-1.4180,-0.2710,0.3000
-1.4155,-0.2710,0.3000
